ShopName,URL_Shop,province,Category,Type,name,price,unit,standard
สวนป้าดา,www.dgtfarm.com/sounpada,ลพบุรี,ผัก,ผักสลัด,ผักสลัดอินทรีย์,80,กิโลกรัม,GAP
สวนป้านิน,www.dgtfarm.com/PaninFarm,กาญจนบุรี,ผลไม้,เมล่อน,เพิร์ลเมล่อนเนื้อส้ม Pearl Melon (Orange),150,กิโลกรัม,gap
สวนป้านิน,www.dgtfarm.com/PaninFarm,กาญจนบุรี,ผลไม้,เมล่อน,ร็อคกี้เมล่อนเนื้อส้ม Rocky Melon (Orange),150,กิโลกรัม,GAP
สวนป้าอุษา,www.dgtfarm.com/chok2847,ลพบุรี,สินค้าแปรรูป,ภาชนะจากธรรมชาติ,ถ้วย จาน ใบไม้จากธรรมชาติ,1,ชิ้น,PGS
สวนปิยภรณ์เฮ้าส์เมล่อน,www.dgtfarm.com/Suanpiyaphorn,ฉะเชิงเทรา,ผลไม้,ลูกหม่อน,ลูกหม่อนผลสด,200,กิโลกรัม,GAP
สวนผลไม้พรรณมณี,www.dgtfarm.com/manee,จันทบุรี,ผัก,ผักสลัดกรีนโอ๊ด,ผักสลัดกรีนโอ๊ค ฅนนิยมฟาร์ม,130,กิโลกรัม,GAP
สวนผลไม้พรรณมณี,www.dgtfarm.com/manee,จันทบุรี,ผัก,ผักสลัดกรีนโอ๊ด,ผักสลัดกรีนโอ๊ค ฅนนิยมฟาร์ม 150 g.,130,กิโลกรัม,GAP 
สวนผักน้ำล้อม,www.dgtfarm.com/mondoifarm,พะเยา,ข้าวและธัญพืช,ถั่วเขียว,ถั่วเขียว,45,กิโลกรัม,GAP
สวนผักน้ำล้อม,www.dgtfarm.com/mondoifarm,พะเยา,ข้าวและธัญพืช,ถั่วพร้า,ถั่วพร้า,25,กิโลกรัม,GAP
สวนผักสายฝน,www.dgtfarm.com/nichakan,ร้อยเอ็ด,สินค้าแปรรูป,กล้วยกรอบ,กล้วยเบรคแตก,80,ถุง,GAP
สวนผักสายฝน,www.dgtfarm.com/nichakan,ร้อยเอ็ด,ข้าวและธัญพืช,ข้าวไรซ์เบอรี่,ข้าวไรซ์เบอรี่ บ้านดอนตะโหนด,70,กิโลกรัม,GAP
สวนผักสายฝน,www.dgtfarm.com/nichakan,ร้อยเอ็ด,สินค้าแปรรูป,เผือกฉาบ,เผือกเส้นเค็ม,100,ถุง,GAP
สวนผู้ใหญ่สมควร,www.dgtfarm.com/makuan,สระแก้ว,ผัก,ต้นหอม,ต้นหอมแบ่ง,15,กรัม,GAP
สวนผู้ใหญ่สมควร,www.dgtfarm.com/makuan,สระแก้ว,สินค้าแปรรูป,น้ำผึ้งแท้100%,น้ำผึ้งโพรงไทย,1000,ขวด,GAP
สวนผู้ใหญ่สมควร,www.dgtfarm.com/makuan,สระแก้ว,ประมง,ปลากะพง,ปลากะพงขาว,180,กิโลกรัม,GAP
สวนผู้ใหญ่สมควร,www.dgtfarm.com/makuan,สระแก้ว,สินค้าแปรรูป,ไวน์ยัมเบอร์รี่,ไวน์มีลเบอรรี่,350,ขวด,GAP
สวนฝรั่งเเจ่มไทย,www.dgtfarm.com/ChamThai,นครสวรรค์,ข้าวและธัญพืช,ข้าวหอมมะลิ105,ข้าวหอมมะลิ,35,กิโลกรัม,GAP ฝรั่ง
สวนพ่อพลอย,www.dgtfarm.com/phoploy,อำนาจเจริญ,ข้าวและธัญพืช,ข้าวเหนียวดำ,ข้าวเหนียวดำสีลาภรณ์อินทรีย์สามก๊ก,80,กิโลกรัม,Organic
สวนพ่อโรจน์,www.dgtfarm.com/aksarawadee,ชุมพร,พืชสมุนไพร,กระชาย,กระชายเหลือง,100,กิโลกรัม,GAP
สวนพ่อโรจน์,www.dgtfarm.com/aksarawadee,ชุมพร,สินค้าแปรรูป,น้ำอ้อย,น้ำอ้อยออร์แกนิค,10,มิลลิลิตร,GAP
สวนพัชรี,www.dgtfarm.com/patcharee,ประจวบคีรีขันธ์,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,200,กิโลกรัม,GAP
สวนพิชัย,www.dgtfarm.com/phichai,น่าน,ข้าวและธัญพืช,ข้าวกล้องมะลิแดง,ข้าวกล้องมะลิแดงอินทรีย์,99,ถุง,GAP
สวนเพียง ภ ดี,www.dgtfarm.com/wichara,จันทบุรี,ข้าวและธัญพืช,ข้าวสังข์หยด,ข้าวกล้องสังข์หยดอินทรีย์,85,กิโลกรัม,GAP
สวนเพียง ภ ดี,www.dgtfarm.com/wichara,จันทบุรี,ประมง,ปลากะพง,เนื้อปลากะพงสดแช่เย็นจากทะเลสาบสงขลา,500,กิโลกรัม,GAP
สวนเพียง ภ ดี,www.dgtfarm.com/wichara,จันทบุรี,ประมง,ปลากะพง,ปลากระพงรมควันทะเลสาบสงขลา,1580,กิโลกรัม,GAP
สวนเพียง ภ ดี,www.dgtfarm.com/wichara,จันทบุรี,ประมง,ปลากะพง,ปลากะพงขาวทะเลสาบสงขลาเลี้ยงกระชังชั่งทั้งตัว,180,กิโลกรัม,GAP
สวนเพียง ภ ดี,www.dgtfarm.com/wichara,จันทบุรี,ผลไม้,สละ,สละอินโด,70,กิโลกรัม,GAP
สวนมณฑา,www.dgtfarm.com/montha,ตราด,ข้าวและธัญพืช,ข้าว กข 43,ข้าวขาวกข43 อ่อนหวาน,60,กิโลกรัม,GAP
สวนมอสพันธุ์น้อย ป่าละอู,www.dgtfarm.com/Suanmos,ประจวบคีรีขันธ์,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,200,กิโลกรัม,GI
สวนมอสพันธุ์น้อย ป่าละอู,www.dgtfarm.com/Suanmos,ประจวบคีรีขันธ์,ผลไม้,ทุเรียนป่าละอู,ทุเรียนหมอนทอง,200,กิโลกรัม,GAP
สวนมะพร้าวน้ำหอมพาดี,www.dgtfarm.com/Padeefarm,อุดรธานี,สินค้าแปรรูป,ปลาแปรรูป,แคปปลาสลิดพร้อมทอด บรรจุถุง 300 กรัม,150,ถุง,GAP
สวนมีฝันที่บางคนที,www.dgtfarm.com/BKTDreamfarm,กรุงเทพมหานคร,ข้าวและธัญพืช,ข้าว กข 43,ข้าวกข43 น้ำตาลต่ำ,60,กิโลกรัม,GAP
สวนมีฝันที่บางคนที,www.dgtfarm.com/BKTDreamfarm,กรุงเทพมหานคร,ข้าวและธัญพืช,ข้าวอินทรีย์ Organic rice,ข้าวหอมมะลิ105 เสน่ห์ข้าวไทย,50,กิโลกรัม,GAP
สวนรวงทอง,www.dgtfarm.com/RoungthongFarm,พิษณุโลก,ผัก,ใบชะพลู,ใบชะพลูสดปลอดสาร,100,กิโลกรัม,GAP
สวนละออ,www.dgtfarm.com/Laor,นครศรีธรรมราช,ผลไม้,กล้วยหอมทองเบอร์ใหญ่,กล้องหอมทองเบอร์ใหญ่ บานาน่าส์คิง,50,หวี,GAP
สวนลุงแดงForest&Farm,www.dgtfarm.com/SuanlungdeangForestF,กาญจนบุรี,สินค้าแปรรูป,ถั่วดาวอินคา,ถั่วดาวอินคาคั่วเกลือ,45,แพ็ค,OTOP
สวนลุงต้อม,www.dgtfarm.com/lungtom,ประจวบคีรีขันธ์,ผัก,มะนาว,มะนาวแป้น,50,กิโลกรัม,GAP
สวนลุงทิด,www.dgtfarm.com/Lungtid,ขอนแก่น,ผลไม้,ส้มโอ,ส้มโอขาวแตงกวา,60,กิโลกรัม,OrganicThailand
สวนลุงทิด,www.dgtfarm.com/Lungtid,ขอนแก่น,ผลไม้,ส้มโอ,ส้มโอขาวแตงกวา /ทองดี,60,กิโลกรัม,OrganicThailand
สวนลุงนัย ผลผลิตเกษตร สินค้า ลองกองแว้ง ตันหยงมัส,www.dgtfarm.com/suanrungwinai,ปัตตานี,ผัก,ถั่วพู,ถั่วพู,80,กิโลกรัม,GAP
สวนลุงนัย ผลผลิตเกษตร สินค้า ลองกองแว้ง ตันหยงมัส,www.dgtfarm.com/suanrungwinai,ปัตตานี,ผลไม้,มะม่วงเขียวเสวย,มะม่วงเขียวเสวย,50,กิโลกรัม,GAP
สวนลุงปัญญา,www.dgtfarm.com/Suanpanya,ประจวบคีรีขันธ์,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนหมอนทอง,120,กิโลกรัม,GAP
สวนลุงมานิตย์ ไพเราะ,www.dgtfarm.com/Manit,ปราจีนบุรี,ผัก,มะเขือเทศราชินี,มะเขือเทศราชืนี,55,กิโลกรัม,GAP
สวนลุงวินัย ลองกอง,www.dgtfarm.com/suanrungwinailonggong,นราธิวาส,ปศุสัตว์,เนื้อไก่,ไก่พื้นเมือง(ประดู่หางดำ),180,กิโลกรัม,GAP
สวนลุงวินัย ลองกอง,www.dgtfarm.com/suanrungwinailonggong,นราธิวาส,ผัก,ผักเชียงดา,ผักเชียงดา พีจีเอส,60,กิโลกรัม,GAP
สวนลุงวินัย ลองกอง,www.dgtfarm.com/suanrungwinailonggong,นราธิวาส,ผัก,พริกขี้หนูสวน,พริกขี้หนูสวนปู่เมธ เบอร์1,100,กิโลกรัม,GAP
สวนลุอาน จ.แพร่,www.dgtfarm.com/LungArn,แพร่,ผลไม้,ส้มโอขาวใหญ่,ส้มโอขาวใหญ่ปอกใส่ภาชนะเเพค,70,กล่อง,GAP
สวนเลิศสิริพร,www.dgtfarm.com/LeasSiripornFarm,สุโขทัย,ผลไม้,แก้วมังกร,แก้วมังกรแดง อิสราเอล,50,กิโลกรัม,Organic Thailand
สวนเลิศสิริพร,www.dgtfarm.com/LeasSiripornFarm,สุโขทัย,ผลไม้,มะม่วงน้ำดอกไม้สีทอง,สวนกตัญญู,40,กิโลกรัม,Organic Thailand
สวนเลิศสิริพร,www.dgtfarm.com/LeasSiripornFarm,สุโขทัย,ผลไม้,อินทผลัม,อินทผลัมผลสด,350,กิโลกรัม,Organic Thailand
"สวนวิมานดินเชียงราย อ้อยอินทรีย์ ""ลาวา""",www.dgtfarm.com/Vimandin,เชียงราย,ประมง,กุ้งก้ามกราม​,กุ้งก้ามกราม ตัวผู้,350,กิโลกรัม,PGS
"สวนวิมานดินเชียงราย อ้อยอินทรีย์ ""ลาวา""",www.dgtfarm.com/Vimandin,เชียงราย,ประมง,กุ้งก้ามกราม​,กุ้งก้ามกราม ตัวเมีย,210,กิโลกรัม,PGS
"สวนวิมานดินเชียงราย อ้อยอินทรีย์ ""ลาวา""",www.dgtfarm.com/Vimandin,เชียงราย,สินค้าแปรรูป,กุ้งก้ามกรามเเห้ง,กุ้งก้ามกรามแห้ง,220,กรัม,PGS
"สวนวิมานดินเชียงราย อ้อยอินทรีย์ ""ลาวา""",www.dgtfarm.com/Vimandin,เชียงราย,ผลไม้,ฝรั่งกิมจู,ฝรั่งกิมจู,50,กิโลกรัม,PGS
สวนศิโรธร,www.dgtfarm.com/Sirothorn,ปราจีนบุรี,ข้าวและธัญพืช,ข้าวไรซ์เบอรี่,ข้าวไรซ์เบอร์รี่,70,กิโลกรัม,GAP
สวนศิลป์ ปริญญา,www.dgtfarm.com/suansillfarm,หนองบัวลำภู,ผัก,บีทรูท,บีทรูท,120,กิโลกรัม,GAP
สวนส้มโอ ลุงวิทย์,www.dgtfarm.com/suvitfarm,เพชรบูรณ์,เครื่องสำอาง,แชมพู,แชมพูมะกรูด,119,ชิ้น,GAP
สวนส้มโอจินตนา,www.dgtfarm.com/ThongDeeBanThaenPome,ชัยภูมิ,ข้าวและธัญพืช,ข้าวหอมมะลิแดง,ข้าวหอมมะลิแดง เพื่อสุขภาพ,100,กิโลกรัม,GAP
สวนส้มโอจินตนา,www.dgtfarm.com/ThongDeeBanThaenPome,ชัยภูมิ,ผัก,มะนาวเบอร์กลาง,มะนาวสดจากสวน,4,ลูก,GAP
สวนส้มโอชัยยุทธ โพธิ์ไทย,www.dgtfarm.com/SuanSomOchaiyut,สมุทรสงคราม,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิขาว 1 Kg,55,กิโลกรัม,GAP
สวนส้มโอชัยยุทธ โพธิ์ไทย,www.dgtfarm.com/SuanSomOchaiyut,สมุทรสงคราม,สินค้าแปรรูป,ไส้อั่ว,ไส้อั่วปลานิล,250,ถุง,GAP
สวนส้มโอทองพิมพ์,www.dgtfarm.com/thorngpim,เพชรบูรณ์,เครื่องสำอาง,ครีมนวดผม,ครีมนวดอโรเวล่า,119,ชิ้น,GAP
สวนส้มโอพ่อบัว,www.dgtfarm.com/PHORBUAFARM,นครปฐม,ผัก,ผักชีไทย,ผักชีปลอดสารพิษ,70,กิโลกรัม,GAP
สวนส้มโอแม่นุ่มนวล,www.dgtfarm.com/maenumnuanfarm,เพชรบูรณ์,เครื่องสำอาง,แชมพู,แชมพูอโลเวล่า,119,ชิ้น,GAP
สวนส้มโอวาสนา,www.dgtfarm.com/wicha282532,สมุทรสงคราม,ผลไม้,ส้มโอขาวใหญ่,ส้มโอขาวใหญ่ อัมพวา แท้100%,499,กล่อง,GAP ส้มโอ
สวนส้มโอวาสนา,www.dgtfarm.com/wicha282532,สมุทรสงคราม,ผลไม้,ส้มโอขาวใหญ่,ส้มโอขาวใหญ่อัมพวาแท้100%,499,กล่อง,GAP ส้มโอ
สวนส้มโอวาสนา,www.dgtfarm.com/wicha282532,สมุทรสงคราม,ผลไม้,ส้มโอขาวใหญ่,ส้มโอขาวใหญ่อัมพวาแท้100%,499,กล่อง,GAP ส้มโอ
สวนสละหรั่งยิ้ม,www.dgtfarm.com/suansarayim,นครศรีธรรมราช,สินค้าแปรรูป,จมูกข้าวไรซ์เบอรรี่,จมูกข้าวไรซ์เบอรรี่,180,กระป๋อง,GAP
สวนสินธ์ภมร,www.dgtfarm.com/SinphamonCoconut,อุดรธานี,สินค้าแปรรูป,ปลาแปรรูป,แคปปลาสลิดทอดสลัดน้ำมัน บรรจุถุง 50 กรัม X 3 ถุง,100,แพ็ค,Organic Thailand
สวนสินธ์ภมร,www.dgtfarm.com/SinphamonCoconut,อุดรธานี,สินค้าแปรรูป,ซอสน้ำพริกเผา,ซอสน้ำพริกเผา บรรจุกระปุก 300 มล.,120,กระปุก,Organic Thailand
สวนสุขกำจร,www.dgtfarm.com/sookamjorn,สิงห์บุรี,ผลไม้,เมล่อน,เมล่อน,80,กิโลกรัม,กำลังขอใบรับรอง GAP
สวนสุทธิเลิศ,www.dgtfarm.com/suansuttilert,จันทบุรี,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิ,50,กิโลกรัม,GAP
สวนสุริยะพล ฟาร์ม,www.dgtfarm.com/SuriyapolFram,นครศรีธรรมราช,ผัก,กรีนโอ๊ค,กรีนโอ๊ค,80,กิโลกรัม,GAP
สวนสุริยะพล ฟาร์ม,www.dgtfarm.com/SuriyapolFram,นครศรีธรรมราช,สินค้าแปรรูป,ผักเคลผง,ผักเคลแผ่นอบกรอบชูสุขภาพ,55,กรัม,GAP
สวนแสงตะวัน,www.dgtfarm.com/suansangtawan,สมุทรสงคราม,ผลไม้,ส้มโอขาวใหญ่,ส้มโอขาวใหญ่,100,กิโลกรัม,GAP ส้มโอ
สวนแสงตะวัน,www.dgtfarm.com/suansangtawan,สมุทรสงคราม,ผลไม้,ส้มโอขาวใหญ่,ส้มโอขาวใหญ่,100,กิโลกรัม,อย.
สวนหม่อนร่มบุญ,www.dgtfarm.com/Thanatchafarm,สงขลา,สินค้าแปรรูป,น้ำสลัดครีม,น้ำสลัด บัลซามิก ORGANIC100%,135,ขวด,GAP
สวนหม่อนร่มบุญ,www.dgtfarm.com/Thanatchafarm,สงขลา,สินค้าแปรรูป,น้ำสลัดครีม,น้ำสลัดครีมนมอัลมอนด์ ORGANIC100%,135,ขวด,GAP
สวนหมากไม้,www.dgtfarm.com/markmai,เลย,ผลไม้,ส้มโอขาวแตงกวา,ส้มโอ,60,กิโลกรัม,GAP
สวนหลวงคุณทวด,www.dgtfarm.com/suanlhung,นครศรีธรรมราช,สินค้าแปรรูป,แคปซูลถั่งเช่า,ถั่งเช่าสีทอง,1250,กระปุก,GAP
สวนเห็ดบ้านหม้อ,www.dgtfarm.com/panuwatfarm,หนองคาย,พืชสมุนไพร,มะแว้งเครือ,มะแว้งเครือ,200,กิโลกรัม,GAP
สวนอัทธ์ทรัพย์ทุเรียนภูเขาไฟ,www.dgtfarm.com/DURIANAUTSUB2537,ศรีสะเกษ,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนภูเขาไฟ ศรีสะเกษ,250,กิโลกรัม,GAP
สวนอัยยา,www.dgtfarm.com/SuanIYa,กรุงเทพมหานคร,ข้าวและธัญพืช,ข้าวปกาอำปึล,ข้าวปกาอำปึลอินทรีย์,99,ถุง,GAP
สวนอิทผลัม KUP,www.dgtfarm.com/kupdatepalm,พระนครศรีอยุธยา,ผัก,ถั่วฝักยาว,ถั่วฝักยาว,50,กิโลกรัม,GAP
สวนอิทผลัม KUP,www.dgtfarm.com/kupdatepalm,พระนครศรีอยุธยา,ผลไม้,สละ,สละสุมาลี,80,กิโลกรัม,GAP
สวนอุ้ยสม,www.dgtfarm.com/Longan,เชียงราย,สินค้าแปรรูป,น้ำผึ้งป่า,น้ำผึ้งป่าแท้ 100%,250,ขวด,GAP
สวนเฮงสกุล,www.dgtfarm.com/hengsakul,ชัยภูมิ,ประมง,ปู,ปูดำ,300,กิโลกรัม,GAP
สวรรค์รวงทอง,www.dgtfarm.com/sawanruangthong,สุรินทร์,ข้าวและธัญพืช,ข้าวหอมมะลิ,ข้าวหอมมะลิ105,40,กิโลกรัม,Organic
สหกรณ์การเกษตรจุน จำกัด,www.dgtfarm.com/sahakornchun,พะเยา,ข้าวและธัญพืช,ถั่วเหลือง,ถั่วเหลืองอินทรีย์ Organic Soybean,80,กิโลกรัม,OTOP
สหกรณ์การเกษตรท่าช้าง จำกัด,www.dgtfarm.com/CoopThachang,สิงห์บุรี,ข้าวและธัญพืช,ข้าวหอมปทุม,ข้าวหอมปทุม cityfarmers,100,กิโลกรัม,กำลังขอใบรับรอง GAP
สหกรณ์การเกษตรบ้านนาสาร จำกัด,www.dgtfarm.com/coopbannasan2563,สุราษฎร์ธานี,ผัก,ใบกระเพรา,ใบกระเพราขาว,10,กำ,GAP
สหกรณ์การเกษตรบ้านนาสาร จำกัด,www.dgtfarm.com/coopbannasan2563,สุราษฎร์ธานี,ประมง,ปลาน้ำจืด,ปลานิลสด,70,กิโลกรัม,GI
สหกรณ์การเกษตรบ้านนาสาร จำกัด,www.dgtfarm.com/Bannasan,สุราษฎร์ธานี,ผลไม้,มะม่วงน้ำดอกไม้สุก,มะม่วงน้ำดอกไม้สุก MAO MAO SET,495,กล่อง,GAP
สหกรณ์การเกษตรบ้านนาสาร จำกัด,www.dgtfarm.com/Bannasan,สุราษฎร์ธานี,ผลไม้,มะม่วงน้ำดอกไม้สุก,มะม่วงน้ำดอกไม้สุก MINIMAL SET เล็กๆแต่โดนใจ,255,กล่อง,GAP
สหกรณ์การเกษตรบ้านนาสาร จำกัด,www.dgtfarm.com/Bannasan,สุราษฎร์ธานี,ผลไม้,มะม่วงน้ำดอกไม้สุก,มะม่วงน้ำดอกไม้สุก SPECIAL SET สำหรับคนพิเศษ,390,กล่อง,GAP
สหกรณ์การเกษตรบ้านนาสาร จำกัด,www.dgtfarm.com/Bannasan,สุราษฎร์ธานี,ผลไม้,มะม่วงแก้ว,มะม่วงเพชรบ้านลาด,200,กล่อง,GAP
สหกรณ์การเกษตรพร้าว,www.dgtfarm.com/RicePhraoCNX,เชียงใหม่,ผัก,แตงกวาญี่ปุ่น,แตงกวาญี่ปุ่น,50,กิโลกรัม,GAP
สหกรณ์การเกษตรพร้าว,www.dgtfarm.com/RicePhraoCNX,เชียงใหม่,สินค้าแปรรูป,ผงเคล,ผงเคล,159,ซอง,GAP
สหกรณ์การเกษตรพร้าว,www.dgtfarm.com/RicePhraoCNX,เชียงใหม่,สินค้าแปรรูป,พริกป่น,พริกป่น(กระปุก),35,กระปุก,GAP
สหกรณ์การเกษตรเพื่อการตลาดลูกค้า ธ.ก.ส ระนอง,www.dgtfarm.com/CoffeeRanong,ระนอง,ผัก,ผักกวางตุ้ง,กวางตุ้ง,23,กิโลกรัม,อย.
สหกรณ์การเกษตรเพื่อการตลาดลูกค้า ธ.ก.ส ระนอง,www.dgtfarm.com/CoffeeRanong,ระนอง,ผลไม้,มังคุด,มังคุดเกรดส่งออกกล่อง 10 กิโล,579,กล่อง,อย.
สหกรณ์การเกษตรเพื่อการตลาดลูกค้า ธ.ก.ส ระนอง,www.dgtfarm.com/CoffeeRanong,ระนอง,ผลไม้,มังคุด,มังคุดคุณภาพคัดพิเศษกล่อง 3 กิโลกรัม,250,กล่อง,อย.
สหกรณ์การเกษตรเพื่อการตลาดลูกค้า ธ.ก.ส ระนอง,www.dgtfarm.com/CoffeeRanong,ระนอง,ผลไม้,มังคุด,มังคุดคุณภาพคัดพิเศษกล่อง 5 กิโลกรัม,380,กล่อง,อย.
สหกรณ์การเกษตรเมืองอุทัยธานี จำกัด,www.dgtfarm.com/Riceseed,อุทัยธานี,ข้าวและธัญพืช,ข้าวขาวหอมมะลิออร์แกนิค,ไร่สุมิตรา,75,กิโลกรัม,GAP
สหกรณ์การเกษตรลานสัก จำกัด,www.dgtfarm.com/lansak,อุทัยธานี,สินค้าแปรรูป,กล้วยน้ำว้าออร์แกนิคอบแห้ง,ไร่สุมิตรา,75,ห่อ,อยู่ระหว่างขอมาตราฐาน
สหกรณ์การเกษตรห้วยคต จำกัด,www.dgtfarm.com/HuaiKhot,อุทัยธานี,สินค้าแปรรูป,กล้วยน้ำว้าออร์แกนิคอบแห้ง,ไร่สุมิตรา,75,ห่อ,GAP
สหกรณ์การเกษตรห้วยคต จำกัด,www.dgtfarm.com/HuaiKhot,อุทัยธานี,ผลไม้,สตรอเบอร์รี่,สวนดอยแก้ว,250,แพ็ค,GAP
สหกรณ์เกษตรอินทรีย์เพชรบูรณ์,www.dgtfarm.com/PhetchabunOrganic,เพชรบูรณ์,สินค้าแปรรูป,น้ำมัลเบอร์รี่ และ แยมมัลเบอร์รี่,Momberry,35,ขวด,PGS
สหกรณ์เกษตรอินทรีย์เพชรบูรณ์,www.dgtfarm.com/PhetchabunOrganic,เพชรบูรณ์,สินค้าแปรรูป,น้ำว่านหางจระเข้ รสน้ำผึ้งมะนาว,Vera Gold,40,ขวด,PGS
สหกรณ์เกษตรอินทรีย์เพชรบูรณ์,www.dgtfarm.com/PhetchabunOrganic,เพชรบูรณ์,สินค้าแปรรูป,น้ำว่านหางจระเข้ รสสตรอเบอร์รี่,Vera Gold,40,ขวด,PGS
สหกรณ์โคนมบ้านบึง จำกัด,www.dgtfarm.com/banbungdairy,ชลบุรี,ข้าวและธัญพืช,ข้าวกล้องไรซ์เบอรี่,ข้าวรัชดา,90,กิโลกรัม,GMP
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,ข้าวและธัญพืช,ข้าวสังข์หยด,ข้าวสังข์หยดพัทลุง ตรา ข้าวอิ่มสุข,65,ถุง,SCE PGS
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,สินค้าแปรรูป,ทุเรียนทอด,ทุเรียนทอดอบกรอบ ตรา FANFAN,65,ถุง,SCE PGS
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,สินค้าแปรรูป,ทุเรียนทอด,ทุเรียนทอดอบกรอบ ตรา FANFAN,65,ถุง,SCE PGS
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,สินค้าแปรรูป,น้ำตาลหญ้าหวาน,น้ำตาลจากหญ้าหวาน100%,230,กระปุก,SCE PGS
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,สินค้าแปรรูป,ใบหญ้าหวานแห้ง,ใบหญ้าหวาน,100,กระปุก,SCE PGS
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,ผัก,ผักสลัดเรดโอ๊ต,ผักสลัดเรดโอ๊ค ฅนนิยมฟาร์ม,130,กิโลกรัม,SCE PGS
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,ผลไม้,มังคุด,มังคุด,60,กิโลกรัม,SCE PGS
สหกรณ์นิคมชะอำ จำกัด,www.dgtfarm.com/sahagran042521,เพชรบุรี,ผลไม้,เมล่อน,เมล่อนญี่ปุ่น พันธ์คิโมจิ,150,กิโลกรัม,SCE PGS
สหกรณ์ผู้ปลูกพืชผักผลไม้กันทรลักษ์,www.dgtfarm.com/shk25641,ศรีสะเกษ,ผลไม้,ทุเรียนหมอนทอง,ทุเรียนหมอนทองภูเขาไฟ ศรีสะเกษ,250,กิโลกรัม,GAP
สับปะรด GAP ปลอดสารพิษ,www.dgtfarm.com/toomtamfarm,หนองคาย,ผลไม้,ส้มโอทับทิมสยาม,ส้มโอทับทิมสยาม,150,ลูก,GAP
สับปะรดแปรรูปอิงดอย,www.dgtfarm.com/janyaluk,เชียงราย,สินค้าแปรรูป,เยลลี่มะม่วง,เยลลี่มะม่วงน้ำดอกไม้ บรรจุ 3 กระปุก,180,แพ็ค,อย
สารพันน้ำพริกพื้นบ้าน(เชียงราย),www.dgtfarm.com/sarapannamprik888,เชียงราย,ข้าวและธัญพืช,ข้าว กข 43,ข้าวกล้อง กข 43 (ขนาด 1 กืโลกรัม),60,แพ็ค,อย.
สารพันน้ำพริกพื้นบ้าน(เชียงราย),www.dgtfarm.com/sarapannamprik888,เชียงราย,ผัก,ผักกวางตุ้ง,บล็อกฉ่อยอินทรีย์,35,ถุง,อย.
สารพันน้ำพริกพื้นบ้าน(เชียงราย),www.dgtfarm.com/sarapannamprik888,เชียงราย,ปศุสัตว์,เนื้อหมู​,เบคอนหมูรมควันแช่แข็ง,189,กิโลกรัม,อย.
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,ผัก,คะน้าใบหยิก,เคลใบหยิกหรือเคลใบหยัก Organic thailand,100,แพ็ค,ออร์แกนิค
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,สินค้าแปรรูป,ชาชงสมุนไพร,ชาโมโรเฮยะ ผักพระราชา รับรองมาตรฐานจากOrganic Thailand,150,กล่อง,ออร์แกนิค
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,ผัก,บัตเตอร์นัท,บัตเตอร์นัทสวอช,80,กิโลกรัม,GAP พืชอาหาร
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,ผลไม้,เมล่อน,บารมีเมล่อน,100,กิโลกรัม,GAP พืชอาหาร
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,ผัก,Microgreen,ใบโมโรเฮยะ ผักพระราชา รับรองมาตรฐานจากOrganic Thailand,65,แพ็ค,ออร์แกนิค
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,ผลไม้,เมล่อน,เมล่อน,100,กิโลกรัม,GAP พืชอาหาร
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,ผลไม้,สับปะรด,สับปะรดปัตเวีย,35,กิโลกรัม,GAP พืชอาหาร
สุดาวดี ผักอินทรีย์,www.dgtfarm.com/Sudawadee,สงขลา,สินค้าแปรรูป,ชาเห็ดหลินจืออบแห้ง,เห็ดหลินจือเเดง,150,ห่อ,ออร์แกนิค
สุธี ฟาร์ม,www.dgtfarm.com/suteefarm,จันทบุรี,ผลไม้,เมล่อน,เมล่อน พันธุ์จันทร์ฉาย,100,กิโลกรัม,GAP
